Log started: Sat Feb 14 19:59:44 2015

1385 actors total parsed
Actor	Ed Num	SpawnID	Filter	Source
D64TallWhiteTorchGoldStand	32177	0	1:Doom	:actors/objs/d64torches.txt
D64ShortWhiteTorchSilverStand	32178	0	1:Doom	:actors/objs/d64torches.txt
D64TallWhiteTorchSilverStand	32179	0	1:Doom	:actors/objs/d64torches.txt
D64ShortWhiteTorchBronzeStand	32180	0	1:Doom	:actors/objs/d64torches.txt
D64TallWhiteTorchBronzeStand	32181	0	1:Doom	:actors/objs/d64torches.txt
D64ShortYellowTorchGoldStand	32182	0	1:Doom	:actors/objs/d64torches.txt
D64TallYellowTorchGoldStand	32183	0	1:Doom	:actors/objs/d64torches.txt
D64ShortYellowTorchSilverStand	32184	0	1:Doom	:actors/objs/d64torches.txt
D64TallYellowTorchSilverStand	32185	0	1:Doom	:actors/objs/d64torches.txt
D64ShortYellowTorchBronzeStand	32186	0	1:Doom	:actors/objs/d64torches.txt
D64TallYellowTorchBronzeStand	32187	0	1:Doom	:actors/objs/d64torches.txt
Daisytree	32188	0	1:Doom	:actors/objs/daisyscenes.txt
Daisystick	32189	0	1:Doom	:actors/objs/daisyscenes.txt
Daisyshead	32190	0	1:Doom	:actors/objs/daisyscenes.txt
NTreeDead1	11900	0	1:Doom	:actors/objs/deadswamptrees.txt
NTreeDead2	11901	0	1:Doom	:actors/objs/deadswamptrees.txt
NTreeSwamp1	11902	0	1:Doom	:actors/objs/deadswamptrees.txt
NTreeSwamp2	11903	0	1:Doom	:actors/objs/deadswamptrees.txt
NSwampLog	11904	0	1:Doom	:actors/objs/deadswamptrees.txt
NSwampStump	11905	0	1:Doom	:actors/objs/deadswamptrees.txt
NSwampRoot	11906	0	1:Doom	:actors/objs/deadswamptrees.txt
BurningCorpse1	-1	0	1:Doom	:actors/objs/dmburning.txt
A_BurningCorpse1	-1	0	0:All	:actors/objs/dmburning.txt
BurningCorpse2	-1	0	0:All	:actors/objs/dmburning.txt
A_BurningCorpse2	-1	0	0:All	:actors/objs/dmburning.txt
DoomRedFirePillar	14178	0	1:Doom	:actors/objs/doompillars.txt
DoomGreenFirePillar	14179	0	1:Doom	:actors/objs/doompillars.txt
DoomStatue1	32192	0	1:Doom	:actors/objs/doomstatues.txt
DoomStatue2	32193	0	1:Doom	:actors/objs/doomstatues.txt
BlackEvilEye	32195	0	1:Doom	:actors/objs/evileyes.txt
BlueEvilEye	32196	0	1:Doom	:actors/objs/evileyes.txt
GrayEvilEye	32197	0	1:Doom	:actors/objs/evileyes.txt
PurpleEvilEye	32198	0	1:Doom	:actors/objs/evileyes.txt
RedEvilEye	32199	0	1:Doom	:actors/objs/evileyes.txt
YellowEvilEye	32200	0	1:Doom	:actors/objs/evileyes.txt
CleanLog	20024	0	1:Doom	:actors/objs/firewood.txt
CharredLog	20025	0	1:Doom	:actors/objs/firewood.txt
BurningLog	20026	0	1:Doom	:actors/objs/firewood.txt
EmberLog	20027	0	1:Doom	:actors/objs/firewood.txt
CutLog	20028	0	1:Doom	:actors/objs/firewood.txt
Gardentree1	32201	0	1:Doom	:actors/objs/garden.txt
Gardentree2	32202	0	1:Doom	:actors/objs/garden.txt
Gardenbush1	32203	0	1:Doom	:actors/objs/garden.txt
Gardenbush2	32204	0	1:Doom	:actors/objs/garden.txt
Gardenbush3	32205	0	1:Doom	:actors/objs/garden.txt
BaronArm	20029	0	1:Doom	:actors/objs/goredec.txt
PileoGuts	20030	0	1:Doom	:actors/objs/goredec.txt
RockHead	20031	0	1:Doom	:actors/objs/goredec.txt
FatsoArmGore	20032	0	1:Doom	:actors/objs/goredec.txt
DemonLeg	20033	0	1:Doom	:actors/objs/goredec.txt
Bone1	32206	0	1:Doom	:actors/objs/gorepack.txt
Bone2	32207	0	1:Doom	:actors/objs/gorepack.txt
BrainMush	32208	0	1:Doom	:actors/objs/gorepack.txt
GoreChunk1	32209	0	1:Doom	:actors/objs/gorepack.txt
GoreChunk2	32210	0	1:Doom	:actors/objs/gorepack.txt
GoreChunk3	32211	0	1:Doom	:actors/objs/gorepack.txt
EyeBall	32212	0	1:Doom	:actors/objs/gorepack.txt
Organ1	32213	0	1:Doom	:actors/objs/gorepack.txt
Organ2	32214	0	1:Doom	:actors/objs/gorepack.txt
RibCage	32215	0	1:Doom	:actors/objs/gorepack.txt
SpinalCord	32216	0	1:Doom	:actors/objs/gorepack.txt
Organs	32217	0	1:Doom	:actors/objs/gorepack.txt
Torso	32218	0	1:Doom	:actors/objs/gorepack.txt
HangedImp1	32219	0	1:Doom	:actors/objs/hangedimps.txt
HangedImp2	32220	0	1:Doom	:actors/objs/hangedimps.txt
HangedImp3	32221	0	1:Doom	:actors/objs/hangedimps.txt
HangedImp4	32222	0	1:Doom	:actors/objs/hangedimps.txt
LiveHangingMarine	32223	0	1:Doom	:actors/objs/hangedmarines.txt
DeadHangingMarine	32224	0	1:Doom	:actors/objs/hangedmarines.txt
MostlyDeadHangingMarine	32225	0	1:Doom	:actors/objs/hangedmarines.txt
LiveHangingMarineBlocking	32226	0	1:Doom	:actors/objs/hangedmarines.txt
DeadHangingMarineBlocking	32227	0	1:Doom	:actors/objs/hangedmarines.txt
MostlyDeadHangingMarineBlocking	32228	0	1:Doom	:actors/objs/hangedmarines.txt
DoomHeadStick	12000	0	1:Doom	:actors/objs/headsticks.txt
ImpHeadStick	12001	0	1:Doom	:actors/objs/headsticks.txt
TrooperHeadStick	12002	0	1:Doom	:actors/objs/headsticks.txt
CyberHeadStick	12003	0	1:Doom	:actors/objs/headsticks.txt
HellGrowth	12367	0	1:Doom	:actors/objs/hellgrowth.txt
HellGrowth2	12368	0	1:Doom	:actors/objs/hellgrowth.txt
HellTree	20034	0	1:Doom	:actors/objs/helltrees.txt
HellTreeScorch1	20035	0	1:Doom	:actors/objs/helltrees.txt
HellTreeScorch2	20036	0	1:Doom	:actors/objs/helltrees.txt
HellTreeBurn1	20037	0	1:Doom	:actors/objs/helltrees.txt
HellTreeBurn2	20038	0	1:Doom	:actors/objs/helltrees.txt
HellTreeScorch3	20039	0	1:Doom	:actors/objs/helltrees.txt
HellTreeBurn3	20040	0	1:Doom	:actors/objs/helltrees.txt
FleshTree1	20041	0	1:Doom	:actors/objs/helltrees.txt
FleshTree2	20042	0	1:Doom	:actors/objs/helltrees.txt
FleshTree3	20043	0	1:Doom	:actors/objs/helltrees.txt
ZCorpseBurning	32118	0	1:Doom	:actors/objs/hxburning.txt
IceStalagmiteLarge	10430	0	1:Doom	:actors/objs/icestalags.txt
IceStalagmiteSmall1	10431	0	1:Doom	:actors/objs/icestalags.txt
IceStalagmiteSmall2	10432	0	1:Doom	:actors/objs/icestalags.txt
C_IceStalagmiteLarge	10707	0	1:Doom	:actors/objs/icestalags.txt
C_IceStalagmiteSmall1	10708	0	1:Doom	:actors/objs/icestalags.txt
C_IceStalagmiteSmall2	10709	0	1:Doom	:actors/objs/icestalags.txt
CarcassImpaledMarine	3025	0	1:Doom	:actors/objs/impaledmarines.txt
CarcassImpaledMarine2	3026	0	1:Doom	:actors/objs/impaledmarines.txt
ImpStick	32231	0	1:Doom	:actors/objs/impstick.txt
TLamp1	12850	0	1:Doom	:actors/objs/lamps.txt
TLamp2	12851	0	1:Doom	:actors/objs/lamps.txt
TLamp3	12852	0	1:Doom	:actors/objs/lamps.txt
LavaCauldron	10420	0	1:Doom	:actors/objs/lavacauldron.txt
LavaCauldronSpitter	10421	0	1:Doom	:actors/objs/lavacauldron.txt
LimestoneFloorBig1	10600	0	1:Doom	:actors/objs/limestones.txt
LimestoneFloorBig2	10601	0	1:Doom	:actors/objs/limestones.txt
LimestoneFloorBig3	10602	0	1:Doom	:actors/objs/limestones.txt
LimestoneFloorSmallLong	10603	0	1:Doom	:actors/objs/limestones.txt
LimestoneFloorSmall1	10604	0	1:Doom	:actors/objs/limestones.txt
LimestoneFloorSmall2	10605	0	1:Doom	:actors/objs/limestones.txt
LimestoneFloorSmall3	10606	0	1:Doom	:actors/objs/limestones.txt
LimestoneFloorKnobblyBig	10607	0	1:Doom	:actors/objs/limestones.txt
LimestoneFloorKnobblyMedium	10608	0	1:Doom	:actors/objs/limestones.txt
LimestoneFloorKnobblySmall	10609	0	1:Doom	:actors/objs/limestones.txt
LimestoneCeilingBig1	10610	0	1:Doom	:actors/objs/limestones.txt
LimestoneCeilingBig2	10611	0	1:Doom	:actors/objs/limestones.txt
LimestoneCeilingSmallLong	10612	0	1:Doom	:actors/objs/limestones.txt
LimestoneCeilingSmall1	10613	0	1:Doom	:actors/objs/limestones.txt
LimestoneCeilingSmall2	10614	0	1:Doom	:actors/objs/limestones.txt
LimestoneCeilingSmall3	10615	0	1:Doom	:actors/objs/limestones.txt
TallColumnBase	-1	0	1:Doom	:actors/objs/marblecolumns.txt
SpiralColumnBase	-1	0	1:Doom	:actors/objs/marblecolumns.txt
MediumColumnBase	-1	0	1:Doom	:actors/objs/marblecolumns.txt
SmallColumnBase	-1	0	1:Doom	:actors/objs/marblecolumns.txt
FlutedGreenColumn	7100	0	0:All	:actors/objs/marblecolumns.txt
FlutedRedColumn	7101	0	0:All	:actors/objs/marblecolumns.txt
FlutedBlueColumn	7102	0	0:All	:actors/objs/marblecolumns.txt
FlutedTanColumn	7103	0	0:All	:actors/objs/marblecolumns.txt
FlutedGreyColumn	7104	0	0:All	:actors/objs/marblecolumns.txt
FlutedBicolorColumn	7105	0	0:All	:actors/objs/marblecolumns.txt
FlutedBlackColumn	7106	0	0:All	:actors/objs/marblecolumns.txt
FlutedDarkRedColumn	7107	0	0:All	:actors/objs/marblecolumns.txt
FlutedOrangeColumn	7108	0	0:All	:actors/objs/marblecolumns.txt
FlutedMauveColumn	7109	0	0:All	:actors/objs/marblecolumns.txt
SmoothGreenColumn	7110	0	0:All	:actors/objs/marblecolumns.txt
SmoothRedColumn	7111	0	0:All	:actors/objs/marblecolumns.txt
SmoothBlueColumn	7112	0	0:All	:actors/objs/marblecolumns.txt
SmoothTanColumn	7113	0	0:All	:actors/objs/marblecolumns.txt
SmoothGreyColumn	7114	0	0:All	:actors/objs/marblecolumns.txt
SmoothBicolorColumn	7115	0	0:All	:actors/objs/marblecolumns.txt
SmoothBlackColumn	7116	0	0:All	:actors/objs/marblecolumns.txt
SmoothDarkRedColumn	7117	0	0:All	:actors/objs/marblecolumns.txt
SmoothOrangeColumn	7118	0	0:All	:actors/objs/marblecolumns.txt
SmoothMauveColumn	7119	0	0:All	:actors/objs/marblecolumns.txt
MediumBlueColumn	7122	0	0:All	:actors/objs/marblecolumns.txt
MediumTanColumn	7123	0	0:All	:actors/objs/marblecolumns.txt
MediumGreyColumn	7124	0	0:All	:actors/objs/marblecolumns.txt
MediumBicolorColumn	7125	0	0:All	:actors/objs/marblecolumns.txt
MediumBlackColumn	7126	0	0:All	:actors/objs/marblecolumns.txt
MediumDarkRedColumn	7127	0	0:All	:actors/objs/marblecolumns.txt
MediumOrangeColumn	7128	0	0:All	:actors/objs/marblecolumns.txt
MediumMauveColumn	7129	0	0:All	:actors/objs/marblecolumns.txt
SmallBlueColumn	7132	0	0:All	:actors/objs/marblecolumns.txt
SmallTanColumn	7133	0	0:All	:actors/objs/marblecolumns.txt
SmallGreyColumn	7134	0	0:All	:actors/objs/marblecolumns.txt
SmallBicolorColumn	7135	0	0:All	:actors/objs/marblecolumns.txt
SmallBlackColumn	7136	0	0:All	:actors/objs/marblecolumns.txt
SmallDarkRedColumn	7137	0	0:All	:actors/objs/marblecolumns.txt
SmallOrangeColumn	7138	0	0:All	:actors/objs/marblecolumns.txt
SmallMauveColumn	7139	0	0:All	:actors/objs/marblecolumns.txt
SkullGreenColumn	7140	0	0:All	:actors/objs/marblecolumns.txt
SkullBlueColumn	7142	0	0:All	:actors/objs/marblecolumns.txt
SkullTanColumn	7143	0	0:All	:actors/objs/marblecolumns.txt
SkullGreyColumn	7144	0	0:All	:actors/objs/marblecolumns.txt
SkullBicolorColumn	7145	0	0:All	:actors/objs/marblecolumns.txt
SkullBlackColumn	7146	0	0:All	:actors/objs/marblecolumns.txt
SkullDarkRedColumn	7147	0	0:All	:actors/objs/marblecolumns.txt
SkullOrangeColumn	7148	0	0:All	:actors/objs/marblecolumns.txt
SkullMauveColumn	7149	0	0:All	:actors/objs/marblecolumns.txt
HeartRedColumn	7151	0	0:All	:actors/objs/marblecolumns.txt
HeartBlueColumn	7152	0	0:All	:actors/objs/marblecolumns.txt
HeartTanColumn	7153	0	0:All	:actors/objs/marblecolumns.txt
HeartGreyColumn	7154	0	0:All	:actors/objs/marblecolumns.txt
HeartBicolorColumn	7155	0	0:All	:actors/objs/marblecolumns.txt
HeartBlackColumn	7156	0	0:All	:actors/objs/marblecolumns.txt
HeartDarkRedColumn	7157	0	0:All	:actors/objs/marblecolumns.txt
HeartOrangeColumn	7158	0	0:All	:actors/objs/marblecolumns.txt
HeartMauveColumn	7159	0	0:All	:actors/objs/marblecolumns.txt
VineGreenColumn	7160	0	0:All	:actors/objs/marblecolumns.txt
VineRedColumn	7161	0	0:All	:actors/objs/marblecolumns.txt
VineBlueColumn	7162	0	0:All	:actors/objs/marblecolumns.txt
VineTanColumn	7163	0	0:All	:actors/objs/marblecolumns.txt
VineGreyColumn	7164	0	0:All	:actors/objs/marblecolumns.txt
VineBicolorColumn	7165	0	0:All	:actors/objs/marblecolumns.txt
VineBlackColumn	7166	0	0:All	:actors/objs/marblecolumns.txt
VineDarkRedColumn	7167	0	0:All	:actors/objs/marblecolumns.txt
VineOrangeColumn	7168	0	0:All	:actors/objs/marblecolumns.txt
VineMauveColumn	7169	0	0:All	:actors/objs/marblecolumns.txt
SpiralGreenColumn	7170	0	0:All	:actors/objs/marblecolumns.txt
SpiralRedColumn	7171	0	0:All	:actors/objs/marblecolumns.txt
SpiralBlueColumn	7172	0	0:All	:actors/objs/marblecolumns.txt
SpiralTanColumn	7173	0	0:All	:actors/objs/marblecolumns.txt
SpiralGreyColumn	7174	0	0:All	:actors/objs/marblecolumns.txt
SpiralBicolorColumn	7175	0	0:All	:actors/objs/marblecolumns.txt
SpiralBlackColumn	7176	0	0:All	:actors/objs/marblecolumns.txt
SpiralDarkRedColumn	7177	0	0:All	:actors/objs/marblecolumns.txt
SpiralOrangeColumn	7178	0	0:All	:actors/objs/marblecolumns.txt
SpiralMauveColumn	7179	0	0:All	:actors/objs/marblecolumns.txt
MarineVictim	32236	0	1:Doom	:actors/objs/marinevictim.txt
LargeGlowingMushroom	13000	0	1:Doom	:actors/objs/mushrooms.txt
SmallGlowingMushroom	13001	0	1:Doom	:actors/objs/mushrooms.txt
GloomyTorch	32241	0	1:Doom	:actors/objs/myobjs.txt
GloomyCauldron	32242	0	1:Doom	:actors/objs/myobjs.txt
GloomyBrazier	32243	0	1:Doom	:actors/objs/myobjs.txt
BloodTree1	22300	0	1:Doom	:actors/objs/myobjs.txt
BloodTree2	22301	0	1:Doom	:actors/objs/myobjs.txt
BloodTree3	22302	0	1:Doom	:actors/objs/myobjs.txt
BloodTree4	22303	0	1:Doom	:actors/objs/myobjs.txt
BloodTree5	22304	0	1:Doom	:actors/objs/myobjs.txt
BloodTree6	22305	0	1:Doom	:actors/objs/myobjs.txt
BloodTree7	22306	0	1:Doom	:actors/objs/myobjs.txt
BloodGrass1A	22307	0	1:Doom	:actors/objs/myobjs.txt
BloodGrass1B	22309	0	0:All	:actors/objs/myobjs.txt
BloodGrass2A	22311	0	0:All	:actors/objs/myobjs.txt
BloodGrass2B	22313	0	0:All	:actors/objs/myobjs.txt
BloodStatue1	22315	0	1:Doom	:actors/objs/myobjs.txt
BloodStatue2	22317	0	1:Doom	:actors/objs/myobjs.txt
BloodTotem	22319	0	1:Doom	:actors/objs/myobjs.txt
BloodSlicer	28307	0	1:Doom	:actors/objs/myobjs.txt
BLSeaWeed1	12508	0	0:All	:actors/objs/myobjs.txt
BLSeaWeed2	12509	0	0:All	:actors/objs/myobjs.txt
DukeTorso1	12510	0	1:Doom	:actors/objs/myobjs.txt
DukeTorso2	12511	0	0:All	:actors/objs/myobjs.txt
SWSeaWeed1	12505	0	1:Doom	:actors/objs/myobjs.txt
SWSeaWeed2	12506	0	0:All	:actors/objs/myobjs.txt
SWSeaWeed3	12507	0	0:All	:actors/objs/myobjs.txt
NRock1	20003	0	1:Doom	:actors/objs/necrorocks.txt
NRock2	20004	0	1:Doom	:actors/objs/necrorocks.txt
NRock3	20005	0	1:Doom	:actors/objs/necrorocks.txt
NRock4	20006	0	1:Doom	:actors/objs/necrorocks.txt
NRock5	20007	0	1:Doom	:actors/objs/necrorocks.txt
NRock6	20008	0	1:Doom	:actors/objs/necrorocks.txt
NRock7	20009	0	1:Doom	:actors/objs/necrorocks.txt
NRock8	20010	0	1:Doom	:actors/objs/necrorocks.txt
NRock9	20011	0	1:Doom	:actors/objs/necrorocks.txt
NRock10	20012	0	1:Doom	:actors/objs/necrorocks.txt
NRock1small	20013	0	1:Doom	:actors/objs/necrorocks.txt
NRock2small	20014	0	1:Doom	:actors/objs/necrorocks.txt
NRock3small	20015	0	1:Doom	:actors/objs/necrorocks.txt
NRock4small	20016	0	1:Doom	:actors/objs/necrorocks.txt
NRock5small	20017	0	1:Doom	:actors/objs/necrorocks.txt
NRock6small	20018	0	1:Doom	:actors/objs/necrorocks.txt
NRock7small	20019	0	1:Doom	:actors/objs/necrorocks.txt
NRock8small	20020	0	1:Doom	:actors/objs/necrorocks.txt
NRock9small	20021	0	1:Doom	:actors/objs/necrorocks.txt
NRock10small	20022	0	1:Doom	:actors/objs/necrorocks.txt
NTomb1	11907	0	1:Doom	:actors/objs/necrotombs.txt
NTomb2	11908	0	1:Doom	:actors/objs/necrotombs.txt
NTomb3	11909	0	1:Doom	:actors/objs/necrotombs.txt
NTomb4	11910	0	1:Doom	:actors/objs/necrotombs.txt
NTomb5	11911	0	1:Doom	:actors/objs/necrotombs.txt
GreenCard	32260	0	1:Doom	:actors/objs/newkeys.txt
OrangeCard	32261	0	1:Doom	:actors/objs/newkeys.txt
SilverCard	32263	0	1:Doom	:actors/objs/newkeys.txt
PurpleCard	32264	0	1:Doom	:actors/objs/newkeys.txt
GreenSkull	32265	0	1:Doom	:actors/objs/newkeys.txt
OrangeSkull	32266	0	1:Doom	:actors/objs/newkeys.txt
SilverSkull	32267	0	1:Doom	:actors/objs/newkeys.txt
PurpleSkull	32268	0	1:Doom	:actors/objs/newkeys.txt
PhobosRock1	30354	0	1:Doom	:actors/objs/phobosrocks.txt
PhobosRock2	30355	0	1:Doom	:actors/objs/phobosrocks.txt
PhobosRockSmall	30356	0	1:Doom	:actors/objs/phobosrocks.txt
SmallHealthPotion	32276	0	1:Doom	:actors/objs/potions.txt
MediumHealthPotion	32277	0	1:Doom	:actors/objs/potions.txt
LargeHealthPotion	32278	0	1:Doom	:actors/objs/potions.txt
SuperHealthPotion	32279	0	1:Doom	:actors/objs/potions.txt
SmallMiraclePotion	32280	0	1:Doom	:actors/objs/potions.txt
MediumMiraclePotion	32281	0	1:Doom	:actors/objs/potions.txt
LargeMiraclePotion	32282	0	1:Doom	:actors/objs/potions.txt
SuperMiraclePotion	32283	0	1:Doom	:actors/objs/potions.txt
SmallPortablePotion	32284	0	1:Doom	:actors/objs/potions.txt
MediumPortablePotion	32285	0	1:Doom	:actors/objs/potions.txt
LargePortablePotion	32286	0	1:Doom	:actors/objs/potions.txt
SuperPortablePotion	32287	0	1:Doom	:actors/objs/potions.txt
PowerRegenerationSmall	-1	0	0:All	:actors/objs/potions.txt
PowerRegenerationMedium	-1	0	0:All	:actors/objs/potions.txt
PowerRegenerationLarge	-1	0	0:All	:actors/objs/potions.txt
PowerRegenerationSuper	-1	0	0:All	:actors/objs/potions.txt
SmallRegenerationPotion	32288	0	1:Doom	:actors/objs/potions.txt
MediumRegenerationPotion	32289	0	1:Doom	:actors/objs/potions.txt
LargeRegenerationPotion	32290	0	1:Doom	:actors/objs/potions.txt
SuperRegenerationPotion	32291	0	1:Doom	:actors/objs/potions.txt
VasesPotionSpawner	25631	0	1:Doom	:actors/objs/potions.txt
SmallPotionsSpawner	20070	0	1:Doom	:actors/objs/potions.txt
MediumPotionsSpawner	20071	0	1:Doom	:actors/objs/potions.txt
LargePotionsSpawner	20072	0	1:Doom	:actors/objs/potions.txt
RadioactiveCorpse1	32237	0	1:Doom	:actors/objs/radcorpses.txt
RadioactiveCorpse2	32238	0	1:Doom	:actors/objs/radcorpses.txt
RadioactiveCorpse3	32239	0	1:Doom	:actors/objs/radcorpses.txt
RadioactiveCorpse4	32240	0	1:Doom	:actors/objs/radcorpses.txt
RavenSerpentFire	14180	0	1:Doom	:actors/objs/ravenpillars.txt
RavenRustedFirePillar	14181	0	1:Doom	:actors/objs/ravenpillars.txt
RavenIceFirePillar	14182	0	1:Doom	:actors/objs/ravenpillars.txt
TechLanternBig	22500	0	1:Doom	:actors/objs/rooflights.txt
TechLanternSmall	22501	0	1:Doom	:actors/objs/rooflights.txt
BlackCandleChandelier	32194	0	1:Doom	:actors/objs/rooflights.txt
SeaWeed	11912	0	1:Doom	:actors/objs/seaweed.txt
SeaWeedRipple1	11913	0	1:Doom	:actors/objs/seaweed.txt
SeaWeedRipple2	11914	0	1:Doom	:actors/objs/seaweed.txt
SerpentBrazierBronze	10100	0	1:Doom	:actors/objs/serpbraziers.txt
SerpentBrazierGreen	10101	0	1:Doom	:actors/objs/serpbraziers.txt
SerpentBrazierGold	10102	0	1:Doom	:actors/objs/serpbraziers.txt
ChestSkewered1	12540	0	1:Doom	:actors/objs/skewcorpses.txt
ChestSkewered2	12541	0	1:Doom	:actors/objs/skewcorpses.txt
ChestSkewered3	12542	0	1:Doom	:actors/objs/skewcorpses.txt
SkullTree1	6454	0	1:Doom	:actors/objs/skulltree.txt
SkullTree2	6455	0	1:Doom	:actors/objs/skulltree.txt
ImpalingSpike	14166	0	1:Doom	:actors/objs/stgores.txt
ImpalingSpike2	14167	0	1:Doom	:actors/objs/stgores.txt
ImpalingSpike3	14168	0	1:Doom	:actors/objs/stgores.txt
ImpalingSpike4	14169	0	1:Doom	:actors/objs/stgores.txt
ImpalingSpike5	14170	0	1:Doom	:actors/objs/stgores.txt
ImpalingSpike6	14171	0	1:Doom	:actors/objs/stgores.txt
ImpalingSpike7	14172	0	1:Doom	:actors/objs/stgores.txt
ImpalingSpike8	14173	0	1:Doom	:actors/objs/stgores.txt
ImpalingSpike9	14174	0	1:Doom	:actors/objs/stgores.txt
ImpalingSpike10	14175	0	1:Doom	:actors/objs/stgores.txt
ImpalingSpike11	14176	0	1:Doom	:actors/objs/stgores.txt
MarineHelmetGibs	14177	0	1:Doom	:actors/objs/stgores.txt
BigHead1	10300	0	1:Doom	:actors/objs/stoneheads.txt
BigHead2	10301	0	1:Doom	:actors/objs/stoneheads.txt
BigHead3	10302	0	1:Doom	:actors/objs/stoneheads.txt
BigHead4	10303	0	1:Doom	:actors/objs/stoneheads.txt
BigHead5	10304	0	1:Doom	:actors/objs/stoneheads.txt
StoneTorchBump	12320	0	1:Doom	:actors/objs/stonetorches.txt
StoneTorchUse	10023	0	1:Doom	:actors/objs/stonetorches.txt
StoneTorchLit	32257	0	1:Doom	:actors/objs/stonetorches.txt
StoneTorchSpent	32258	0	1:Doom	:actors/objs/stonetorches.txt
TechLampOff	32247	0	1:Doom	:actors/objs/switchtechlamps.txt
TechLampOn	32248	0	0:All	:actors/objs/switchtechlamps.txt
TechBarrelGrey	12711	0	1:Doom	:actors/objs/techbarrels.txt
TechBarrelTan	12712	0	0:All	:actors/objs/techbarrels.txt
TechBarrelGreen	12713	0	0:All	:actors/objs/techbarrels.txt
TorturedBaron	32256	0	1:Doom	:actors/objs/torturedbaron.txt
SmallTree1	10700	0	1:Doom	:actors/objs/trees&bushes.txt
SmallTree2	10701	0	1:Doom	:actors/objs/trees&bushes.txt
SmallBush1	10702	0	1:Doom	:actors/objs/trees&bushes.txt
SmallBush2	10703	0	1:Doom	:actors/objs/trees&bushes.txt
SmallWinterTree1	10704	0	1:Doom	:actors/objs/trees&bushes.txt
SmallWinterTree2	10705	0	1:Doom	:actors/objs/trees&bushes.txt
UACHolo1	32249	0	1:Doom	:actors/objs/uacholos.txt
UACHolo2	32250	0	0:All	:actors/objs/uacholos.txt
UACHolo3	32251	0	0:All	:actors/objs/uacholos.txt
UACHolo4	32252	0	0:All	:actors/objs/uacholos.txt
UACHolo5	32253	0	0:All	:actors/objs/uacholos.txt
UACHolo6	32254	0	0:All	:actors/objs/uacholos.txt
PlasmaSpawner	-1	0	0:All	:actors/objs/uacholos.txt
PlasmaSpawner2	-1	0	0:All	:actors/objs/uacholos.txt
PlasmaSpawner3	-1	0	0:All	:actors/objs/uacholos.txt
BlueWallTorch	12500	0	1:Doom	:actors/objs/walltorches.txt
RedWallTorch	12501	0	1:Doom	:actors/objs/walltorches.txt
GreenWallTorch	12502	0	1:Doom	:actors/objs/walltorches.txt
Zapper	32255	0	1:Doom	:actors/objs/zappers.txt
Zapper2	32259	0	1:Doom	:actors/objs/zappers.txt
STBFG10K	30124	0	1:Doom	:actors/weaps/bfg10k.txt
STBFG10kShot	-1	0	0:All	:actors/weaps/bfg10k.txt
CryoBow	20000	0	1:Doom	:actors/weaps/cryobow.txt
CryoBolts	20001	0	0:All	:actors/weaps/goreammo.txt
CryoShot	-1	0	1:Doom	:actors/weaps/cryobow.txt
CryoTrail	-1	0	0:All	:actors/weaps/cryobow.txt
CryoSmoke	-1	217	0:All	:actors/weaps/cryobow.txt
CryoSmoke2	-1	218	0:All	:actors/weaps/cryobow.txt
FistRedux	-1	0	1:Doom	:actors/weaps/fistredux.txt
stamina	-1	0	0:All	:actors/weaps/fistredux.txt
StamGen	-1	0	0:All	:actors/weaps/fistredux.txt
FistToken	-1	0	0:All	:actors/weaps/fistredux.txt
UTNTFlamethrower	25627	0	1:Doom	:actors/weaps/flamethrower.txt
Gas	30115	0	0:All	:actors/weaps/goreammo.txt
FTFire	-1	0	0:All	:actors/weaps/flamethrower.txt
Flashlight	14071	0	1:Doom	:actors/weaps/flashlight.txt
Batteries	14072	0	0:All	:actors/weaps/goreammo.txt
FreezeRifle	30123	0	1:Doom	:actors/weaps/freezerifle.txt
IceGlobe	30144	0	0:All	:actors/weaps/goreammo.txt
FreezeBlast	-1	0	1:Doom	:actors/weaps/freezerifle.txt
FreezeBlastTrail	-1	0	1:Doom	:actors/weaps/freezerifle.txt
BigGas	30120	0	0:All	:actors/weaps/goreammo.txt
DarkMana	30126	0	0:All	:actors/weaps/goreammo.txt
Necronomicon	30125	0	1:Doom	:actors/weaps/necronomicon.txt
NecronomiconGhostEgg	-1	0	0:All	:actors/weaps/necronomicon.txt
NecronomiconGhostEgg2	-1	0	0:All	:actors/weaps/necronomicon.txt
NecronomiconGhostHatch	-1	0	0:All	:actors/weaps/necronomicon.txt
NecronomiconGhostHatch2	-1	0	0:All	:actors/weaps/necronomicon.txt
NecronomiconGhost	-1	0	0:All	:actors/weaps/necronomicon.txt
NecronomiconGhost2	-1	0	0:All	:actors/weaps/necronomicon.txt
UTNTPyroCannon	30114	0	1:Doom	:actors/weaps/pyrocannon.txt
PyroShot	-1	0	0:All	:actors/weaps/pyrocannon.txt
PyroSpawner	-1	0	0:All	:actors/weaps/pyrocannon.txt
PyroBoom	-1	0	0:All	:actors/weaps/pyrocannon.txt
PyroFlare	-1	0	0:All	:actors/weaps/pyrocannon.txt
PyroFX	-1	0	0:All	:actors/weaps/pyrocannon.txt
DropFire	-1	0	0:All	:actors/weaps/pyrocannon.txt
QuadShotgun	30116	0	1:Doom	:actors/weaps/qshot.txt
SilencedPistol	30145	0	1:Doom	:actors/weaps/silencepist.txt
STGrenadeLauncher	30122	0	1:Doom	:actors/weaps/stgrenlaunch.txt
